domain,outgoing,ingoing,added,time,file
bulletproof.co.uk,154,113,14,0:01:05,./statistic/bulletproof.csv
bumsa.com,59,93,5,0:01:22,./statistic/bumsa.csv
bulk.ly,327,349,27,0:01:42,./statistic/bulk.csv
burniegroup.com,0,0,0,0:00:02,./statistic/burniegroup.csv
bureaugravity.com,0,0,0,0:00:05,./statistic/bureaugravity.csv
buffer.com,0,0,0,0:00:00,./statistic/buffer.csv
buildateam.io,0,0,0,0:00:01,./statistic/buildateam.csv
bugherd.com,186,124,11,0:01:01,./statistic/bugherd.csv
buildarray.com,60,262,10,0:02:13,./statistic/buildarray.csv
burstsms.com,0,11,0,0:00:09,./statistic/burstsms.csv
burstsms.com.au,8,16,1,0:00:14,./statistic/burstsms.csv
bunch.consulting,14,15,0,0:00:15,./statistic/bunch.csv
burwood.com,0,0,0,0:00:00,./statistic/burwood.csv
busybusy.com,0,0,0,0:00:01,./statistic/busybusy.csv
businesschat.io,6,3,1,0:00:17,./statistic/businesschat.csv
businessdepot.com.au,8,8,2,0:00:24,./statistic/businessdepot.csv
buzzguru.com,0,0,0,0:00:00,./statistic/buzzguru.csv
buyboxexperts.com,0,0,0,0:00:02,./statistic/buyboxexperts.csv
butter.us,132,31,26,0:01:12,./statistic/butter.csv
buzzmarketing.ca,0,7,0,0:00:26,./statistic/buzzmarketing.csv
buyapowa.com,104,217,23,0:04:03,./statistic/buyapowa.csv
buzzinteractive.co,566,157,25,0:04:44,./statistic/buzzinteractive.csv
bycape.io,55,31,5,0:01:12,./statistic/bycape.csv
buzzybrains.com,89,54,1,0:02:21,./statistic/buzzybrains.csv
bvoip.com,63,158,9,0:03:13,./statistic/bvoip.csv
byondxr.com,120,75,12,0:03:37,./statistic/byondxr.csv
bytes.co,23,42,4,0:01:07,./statistic/bytes.csv
bytesflow.com,11,456,2,0:02:42,./statistic/bytesflow.csv
bytegrow.com,35,183,21,0:04:11,./statistic/bytegrow.csv
byteant.com,463,94,60,0:04:38,./statistic/byteant.csv
bytesview.com,0,0,0,0:00:04,./statistic/bytesview.csv
bywanless.com.au,0,2,0,0:00:09,./statistic/bywanless.csv
bytesnap.com,4,0,2,0:00:09,./statistic/bytesnap.csv
bytestechnolab.com,13,127,0,0:03:39,./statistic/bytestechnolab.csv
c-zentrix.com,1,0,1,0:00:07,./statistic/c-zentrix.csv
c4operations.com,16,20,6,0:00:56,./statistic/c4operations.csv
c2experience.com,113,106,27,0:04:34,./statistic/c2experience.csv
c3tech.com,44,142,3,0:05:03,./statistic/c3tech.csv
cadenceseo.com,161,73,6,0:02:43,./statistic/cadenceseo.csv
c5insight.com,71,43,8,0:03:45,./statistic/c5insight.csv
cadcrowd.com,345,572,162,0:05:37,./statistic/cadcrowd.csv
cadlog.com,61,410,17,0:09:50,./statistic/cadlog.csv
caktus.ai,0,0,0,0:00:01,./statistic/caktus.csv
calamari.io,3,0,0,0:00:03,./statistic/calamari.csv
cake.agency,0,1,0,0:00:07,./statistic/cake.csv
cakemail.com,39,64,3,0:02:11,./statistic/cakemail.csv
calibermind.com,0,0,0,0:00:03,./statistic/calibermind.csv
calibrate-strategies.com,0,0,0,0:00:01,./statistic/calibrate-strategies.csv
calibr.ai,10,4,0,0:00:17,./statistic/calibr.csv
calibrenine.com.au,0,0,0,0:00:03,./statistic/calibrenine.csv
calibrecode.com,2,40,1,0:02:10,./statistic/calibrecode.csv
doble.com,34,484,7,0:04:45,./statistic/doble.csv
calicoagency.com.au,0,0,0,0:00:01,./statistic/calicoagency.csv
californiapayroll.com,1,0,0,0:00:03,./statistic/californiapayroll.csv
callcabinet.com,3,12,1,0:00:22,./statistic/callcabinet.csv
calidadinfotech.com,0,29,0,0:00:48,./statistic/calidadinfotech.csv
calldesk.ai,0,0,0,0:00:03,./statistic/calldesk.csv
calldesign.com.au,2,0,0,0:00:08,./statistic/calldesign.csv
calldrip.com,181,145,8,0:02:32,./statistic/calldrip.csv
callfire.com,108,102,13,0:05:32,./statistic/callfire.csv
callsimulator.com,0,0,0,0:00:01,./statistic/callsimulator.csv
callhub.io,3,0,0,0:00:05,./statistic/callhub.csv
callgear.com,4,0,1,0:00:07,./statistic/callgear.csv
calls9.com,6,21,0,0:00:56,./statistic/calls9.csv
caltechits.com,0,0,0,0:00:01,./statistic/caltechits.csv
calqrisk.com,1,3,0,0:00:11,./statistic/calqrisk.csv
calltrackingmetrics.com,184,118,13,0:14:49,./statistic/calltrackingmetrics.csv
callstack.com,370,135,14,0:16:22,./statistic/callstack.csv
cambriantechnologies.com,13,11,0,0:00:19,./statistic/cambriantechnologies.csv
camcode.com,1193,326,207,0:02:34,./statistic/camcode.csv
campaigncreators.com,496,301,41,0:02:53,./statistic/campaigncreators.csv
calxa.com,53,231,4,0:25:31,./statistic/calxa.csv
camunda.com,0,0,0,0:00:04,./statistic/camunda.csv
candidsky.com,0,0,0,0:00:04,./statistic/candidsky.csv
canapii.com,1,0,0,0:00:04,./statistic/canapii.csv
campaignium.com,46,61,1,0:03:42,./statistic/campaignium.csv
cannibals.digital,4,3,0,0:00:07,./statistic/cannibals.csv
canesta.com,85,9,1,0:00:33,./statistic/canesta.csv
Canny-creative.com,369,282,46,0:02:29,./statistic/Canny-creative.csv
cannabiz.media,94,113,16,0:03:57,./statistic/cannabiz.csv
canopymanagement.com,0,0,0,0:00:01,./statistic/canopymanagement.csv
canny.io,5,34,0,0:00:59,./statistic/canny.csv
canopyco.io,94,63,13,0:02:36,./statistic/canopyco.csv
canvaspop.com,11,80,3,0:03:47,./statistic/canvaspop.csv
capacity.com,0,0,0,0:00:04,./statistic/capacity.csv
capacitywebsolutions.com,17,60,8,0:02:06,./statistic/capacitywebsolutions.csv
capactix.com,18,232,1,0:03:01,./statistic/capactix.csv
canzmarketing.com,619,164,60,0:03:05,./statistic/canzmarketing.csv
capforge.com,0,0,0,0:00:03,./statistic/capforge.csv
capitoltechsolutions.com,0,2,0,0:00:12,./statistic/capitoltechsolutions.csv
capitolimpact.com,12,161,2,0:04:03,./statistic/capitolimpact.csv
caplinked.com,422,163,49,0:05:16,./statistic/caplinked.csv
capsicummediaworks.com,0,0,0,0:00:02,./statistic/capsicummediaworks.csv
capsher.com,0,0,0,0:00:03,./statistic/capsher.csv
capstonepartners.com,0,0,0,0:00:03,./statistic/capstonepartners.csv
capsulemarketing.co.uk,0,0,0,0:00:02,./statistic/capsulemarketing.csv
captainwords.com,0,0,0,0:00:03,./statistic/captainwords.csv
capstoneworks.com,20,123,2,0:08:28,./statistic/capstoneworks.csv
captivea.com,1,0,1,0:00:03,./statistic/captivea.csv
capturly.com,25,1,3,0:00:06,./statistic/capturly.csv
captira.com,9,6,2,0:00:11,./statistic/captira.csv
captivateiq.com,23,54,1,0:02:49,./statistic/captivateiq.csv
carbon60.com,0,0,0,0:00:02,./statistic/carbon60.csv
carbidesecure.com,0,0,0,0:00:05,./statistic/carbidesecure.csv
cardinalpeak.com,148,167,17,0:02:47,./statistic/cardinalpeak.csv
cardinaldigitalmarketing.com,267,237,53,0:05:09,./statistic/cardinaldigitalmarketing.csv
careerkarma.com,0,0,0,0:00:01,./statistic/careerkarma.csv
careerhigher.co,0,0,0,0:00:02,./statistic/careerhigher.csv
cardsource.com,0,0,0,0:00:02,./statistic/cardsource.csv
careerplug.com,235,152,32,0:06:00,./statistic/careerplug.csv
cargas.com,0,0,0,0:00:08,./statistic/cargas.csv
carissprinting.com.au,0,0,0,0:00:10,./statistic/carissprinting.csv
carepatron.com,121,212,13,0:03:57,./statistic/carepatron.csv
carmatec.com,23,203,0,0:05:01,./statistic/carmatec.csv
carnegiehighered.com,2,0,1,0:00:01,./statistic/carnegiehighered.csv
carrborocreative.com,0,0,0,0:00:03,./statistic/carrborocreative.csv
carneytechnologies.com,3,0,1,0:00:07,./statistic/carneytechnologies.csv
carriersedge.com,0,180,0,0:06:23,./statistic/carriersedge.csv
carrot.com,45,12,15,0:00:35,./statistic/carrot.csv
cartoncloud.com,119,239,8,0:03:00,./statistic/cartoncloud.csv
cascadeo.com,136,105,1,0:04:21,./statistic/cascadeo.csv
cashanalytics.com,0,0,0,0:00:01,./statistic/cashanalytics.csv
caseguard.com,0,0,0,0:00:01,./statistic/caseguard.csv
casknx.com,0,0,0,0:00:01,./statistic/casknx.csv
cashbook.com,0,0,0,0:00:02,./statistic/cashbook.csv
castos.com,0,0,0,0:00:02,./statistic/castos.csv
cast.ai,5,56,0,0:02:04,./statistic/cast.csv
castiron.me,148,117,27,0:03:27,./statistic/castiron.csv
caspio.com,38,255,5,0:03:50,./statistic/caspio.csv
catalogkings.com,0,0,0,0:00:01,./statistic/catalogkings.csv
catalyst-ca.net,8,0,0,0:00:02,./statistic/catalyst-ca.csv
catalyst-au.net,1,0,0,0:00:03,./statistic/catalyst-au.csv
castr.com,5,24,0,0:00:41,./statistic/castr.csv
catalystconnect.com,0,0,0,0:00:04,./statistic/catalystconnect.csv
catalyte.io,0,0,0,0:00:02,./statistic/catalyte.csv
catalystdigital.com,0,0,0,0:00:05,./statistic/catalystdigital.csv
catalyst.io,299,119,26,0:04:31,./statistic/catalyst.csv
catapultcreativemedia.com,0,0,0,0:00:05,./statistic/catapultcreativemedia.csv
catsy.com,3,0,1,0:00:06,./statistic/catsy.csv
caterzen.com,46,205,23,0:03:02,./statistic/caterzen.csv
catchpoint.com,146,146,17,0:05:53,./statistic/catchpoint.csv
cayk.ca,0,0,0,0:00:01,./statistic/cayk.csv
caylent.com,0,0,0,0:00:02,./statistic/caylent.csv
cavelo.com,38,30,1,0:01:36,./statistic/cavelo.csv
cayuse.com,0,0,0,0:00:03,./statistic/cayuse.csv
cazarin.com,0,0,0,0:00:05,./statistic/cazarin.csv
cbot.ai,0,0,0,0:00:06,./statistic/cbot.csv
cbtnuggets.com,0,2,0,0:00:09,./statistic/cbtnuggets.csv
ccci.am,0,0,0,0:00:03,./statistic/ccci.csv
ccanewyork.com,6,5,3,0:00:14,./statistic/ccanewyork.csv
ccivoice.com,32,31,8,0:00:56,./statistic/ccivoice.csv
ccgrouppr.com,107,115,19,0:03:34,./statistic/ccgrouppr.csv
cdsiusa.com,0,0,0,0:00:01,./statistic/cdsiusa.csv
cdp.co.uk,0,0,0,0:00:03,./statistic/cdp.csv
cdnetworks.com,0,0,0,0:00:02,./statistic/cdnetworks.csv
ceemiagency.com,4,2,0,0:00:06,./statistic/ceemiagency.csv
ceeyu.io,41,11,7,0:00:33,./statistic/ceeyu.csv
celayix.com,278,276,20,0:04:00,./statistic/celayix.csv
celerant.com,87,179,29,0:07:00,./statistic/celerant.csv
celero.ca,0,0,0,0:00:01,./statistic/celero.csv
celticqa.com,0,0,0,0:00:04,./statistic/celticqa.csv
celoxis.com,0,0,0,0:00:12,./statistic/celoxis.csv
cellsoftware.co.uk,38,62,9,0:02:35,./statistic/cellsoftware.csv
cemantica.com,0,0,0,0:00:01,./statistic/cemantica.csv
celum.com,2,0,0,0:00:06,./statistic/celum.csv
cenango.com,1,0,0,0:00:07,./statistic/cenango.csv
cemoh.com,73,180,6,0:03:37,./statistic/cemoh.csv
cengn.ca,0,0,0,0:00:02,./statistic/cengn.csv
cenetric.com,64,2,13,0:00:07,./statistic/cenetric.csv
cenitpro.in,11,40,1,0:01:02,./statistic/cenitpro.csv
cenosco.com,17,115,3,0:03:28,./statistic/cenosco.csv
centaurinteractive.com,0,0,0,0:00:02,./statistic/centaurinteractive.csv
censys.io,113,1346,7,0:02:56,./statistic/censys.csv
censys.com,113,1349,1,0:02:56,./statistic/censys.csv
censornet.com,113,115,3,0:03:03,./statistic/censornet.csv
centelli.com,10,20,1,0:00:45,./statistic/centelli.csv
centegix.com,253,83,46,0:04:44,./statistic/centegix.csv
centerbase.com,44,123,5,0:05:08,./statistic/centerbase.csv
centercode.com,61,320,4,0:06:17,./statistic/centercode.csv
centraleyes.com,0,0,0,0:00:01,./statistic/centraleyes.csv
centralmailing.co.uk,0,0,0,0:00:05,./statistic/centralmailing.csv
centime.com,1,1,1,0:00:13,./statistic/centime.csv
centreon.com,133,83,17,0:03:40,./statistic/centreon.csv
centricminds.com,0,0,0,0:00:03,./statistic/centricminds.csv
centurygroup.net,32,49,0,0:01:05,./statistic/centurygroup.csv
centrilogic.com,34,29,0,0:01:10,./statistic/centrilogic.csv
centroid.com,43,47,1,0:02:01,./statistic/centroid.csv
ceriumnetworks.com,0,0,0,0:00:03,./statistic/ceriumnetworks.csv
certain.com,8,279,1,0:03:52,./statistic/certain.csv
cerkl.com,402,129,31,0:04:45,./statistic/cerkl.csv
cerconebrown.com,344,278,84,0:05:54,./statistic/cerconebrown.csv
certipro.com,0,0,0,0:00:05,./statistic/certipro.csv
certitrek.com,1,1,0,0:00:11,./statistic/certitrek.csv
certainly.io,451,133,33,0:03:13,./statistic/certainly.csv
certn.co,218,136,27,0:03:19,./statistic/certn.csv
cetaris.com,70,60,15,0:01:25,./statistic/cetaris.csv
cezannehr.com,31,71,4,0:01:42,./statistic/cezannehr.csv
cflowapps.com,23,344,1,0:03:10,./statistic/cflowapps.csv
ceymox.com,80,193,8,0:04:24,./statistic/ceymox.csv
cfmpartners.com,0,0,0,0:00:02,./statistic/cfmpartners.csv
cforia.com,0,0,0,0:00:02,./statistic/cforia.csv
cfoshare.org,77,157,7,0:02:26,./statistic/cfoshare.csv
cfostrategiesllc.com,58,85,0,0:02:35,./statistic/cfostrategiesllc.csv
cgteam.com,0,0,0,0:00:03,./statistic/cgteam.csv
chaffinchdocument.co.uk,17,19,1,0:00:37,./statistic/chaffinchdocument.csv
cgtechnologies.com,52,45,4,0:02:23,./statistic/cgtechnologies.csv
chacc.co.uk,118,298,9,0:02:59,./statistic/chacc.csv
chaindrive.com,0,0,0,0:00:02,./statistic/chaindrive.csv
chainreaction.ae,6,8,2,0:00:09,./statistic/chainreaction.csv
chair10marketing.com,0,4,0,0:00:12,./statistic/chair10marketing.csv
chalkline.tech,37,14,0,0:00:25,./statistic/chalkline.csv
championsukplc.com,0,0,0,0:00:02,./statistic/championsukplc.csv
chamoycreative.com,0,0,0,0:00:03,./statistic/chamoycreative.csv
chanesolutions.com,88,73,6,0:01:52,./statistic/chanesolutions.csv
channelkey.com,0,18,0,0:00:24,./statistic/channelkey.csv
channelbakers.com,56,25,2,0:01:00,./statistic/channelbakers.csv
channable.com,119,82,11,0:02:34,./statistic/channable.csv
changestate.io,202,282,28,0:04:12,./statistic/changestate.csv
channelpilot.com,4,0,2,0:00:07,./statistic/channelpilot.csv
channels.app,283,90,71,0:02:09,./statistic/channels.csv
chaossearch.io,603,393,14,0:02:57,./statistic/chaossearch.csv
channelmix.com,81,132,11,0:05:30,./statistic/channelmix.csv
chargebacks911.com,0,0,0,0:00:00,./statistic/chargebacks911.csv
chargezoom.com,17,30,2,0:00:43,./statistic/chargezoom.csv
chapmanbright.com,44,149,6,0:03:12,./statistic/chapmanbright.csv
charityengine.net,88,165,21,0:05:32,./statistic/charityengine.csv
charleagency.com,0,0,0,0:00:01,./statistic/charleagency.csv
charlesriverinteractive.com,0,0,0,0:00:02,./statistic/charlesriverinteractive.csv
charlestownehotels.com,0,0,0,0:00:03,./statistic/charlestownehotels.csv
charlestonpc.com,200,305,13,0:03:05,./statistic/charlestonpc.csv
charlotteseofirm.com,0,0,0,0:00:03,./statistic/charlotteseofirm.csv
charterglobal.com,14,17,1,0:00:46,./statistic/charterglobal.csv
charliehr.com,165,259,21,0:02:32,./statistic/charliehr.csv
charthop.com,435,240,31,0:03:56,./statistic/charthop.csv
chaserhq.com,253,288,21,0:02:55,./statistic/chaserhq.csv
chat360.io,192,91,6,0:03:09,./statistic/chat360.csv
chartmogul.com,1019,512,63,0:04:05,./statistic/chartmogul.csv
chartlogic.com,55,107,2,0:05:20,./statistic/chartlogic.csv
chatsoft.com,0,0,0,0:00:02,./statistic/chatsoft.csv
chatdaddy.tech,8,7,2,0:00:33,./statistic/chatdaddy.csv
chatfuel.com,73,118,7,0:03:22,./statistic/chatfuel.csv
chatmeter.com,257,108,13,0:03:33,./statistic/chatmeter.csv
chatterblast.com,0,0,0,0:00:03,./statistic/chatterblast.csv
chattermill.com,266,166,36,0:03:00,./statistic/chattermill.csv
chatwoot.com,305,137,10,0:03:42,./statistic/chatwoot.csv
checkbox.ai,13,137,1,0:07:00,./statistic/checkbox.csv
checklyhq.com,239,290,13,0:02:52,./statistic/checklyhq.csv
checkbox.com,94,89,0,0:04:30,./statistic/checkbox.csv
checkmark.com,31,139,15,0:04:43,./statistic/checkmark.csv
checkfront.com,253,157,20,0:05:18,./statistic/checkfront.csv
checkserp.com,0,0,0,0:00:02,./statistic/checkserp.csv
checkwisepayroll.com,7,5,0,0:00:14,./statistic/checkwisepayroll.csv
checkred.com,7,18,0,0:00:53,./statistic/checkred.csv
checkvideo.com,7,47,1,0:01:16,./statistic/checkvideo.csv
cheddrsuite.com,0,2,0,0:00:10,./statistic/cheddrsuite.csv
cheetahdigital.com,3,7,0,0:00:19,./statistic/cheetahdigital.csv
cheesecakelabs.com,454,190,36,0:03:31,./statistic/cheesecakelabs.csv
cheenti.com,65,115,5,0:10:24,./statistic/cheenti.csv
chevinfleet.com,0,0,0,0:00:03,./statistic/chevinfleet.csv
chetaru.com,17,67,3,0:02:12,./statistic/chetaru.csv
cheqroom.com,51,131,3,0:02:38,./statistic/cheqroom.csv
chekin.com,33,187,19,0:04:18,./statistic/chekin.csv
chfcanada.coop,0,0,0,0:00:01,./statistic/chfcanada.csv
chili.pa,11,29,0,0:00:50,./statistic/chili.csv
chillit.com.au,41,27,1,0:01:47,./statistic/chillit.csv
chincommunications.com.au,15,90,3,0:05:13,./statistic/chincommunications.csv
chooseoxygen.com,4,0,0,0:00:04,./statistic/chooseoxygen.csv
choosedigital.com.au,0,0,0,0:00:07,./statistic/choosedigital.csv
choicelocal.com,16,15,5,0:00:37,./statistic/choicelocal.csv
chittlesoft.com,100,194,2,0:05:51,./statistic/chittlesoft.csv
choosepriority.com,0,0,0,0:00:05,./statistic/choosepriority.csv
christurtonecommerce.com,11,40,0,0:01:05,./statistic/christurtonecommerce.csv
chrislewis.co.uk,50,169,5,0:03:04,./statistic/chrislewis.csv
chromeriver.com,148,724,9,0:04:35,./statistic/chromeriver.csv
chronus.com,2,0,0,0:00:02,./statistic/chronus.csv
chronicle.security,62,0,1,0:00:07,./statistic/chronicle.csv
chronos.agency,0,6,0,0:00:21,./statistic/chronos.csv
chudovo.com,110,285,8,0:03:24,./statistic/chudovo.csv
cielo24.com,5,2,0,0:00:09,./statistic/cielo24.csv
cibirix.com,3,9,3,0:00:22,./statistic/cibirix.csv
cietrade.com,16,16,3,0:01:06,./statistic/cietrade.csv
cin7.com,263,316,24,0:03:28,./statistic/cin7.csv
cinema8.com,0,0,0,0:00:03,./statistic/cinema8.csv
cinode.com,22,64,9,0:02:09,./statistic/cinode.csv
cipher.com,25,242,3,0:03:26,./statistic/cipher.csv
cincsystems.com,106,155,15,0:05:59,./statistic/cincsystems.csv
circleboom.com,0,0,0,0:00:04,./statistic/circleboom.csv
cirrusdata.com,14,26,0,0:01:21,./statistic/cirrusdata.csv
cirklestudio.co,1097,899,42,0:02:49,./statistic/cirklestudio.csv
circuly.io,154,140,59,0:05:22,./statistic/circuly.csv
ciso.inc,0,0,0,0:00:02,./statistic/ciso.csv
citrusbits.com,0,0,0,0:00:02,./statistic/citrusbits.csv
citizenlab.co,148,256,17,0:04:46,./statistic/citizenlab.csv
citrusbug.com,138,177,3,0:03:03,./statistic/citrusbug.csv
claap.io,101,60,5,0:03:07,./statistic/claap.csv
cityranked.com,204,105,2,0:03:18,./statistic/cityranked.csv
civicrm.org,302,272,20,0:03:30,./statistic/civicrm.csv
clarikagroup.com,1,0,1,0:00:04,./statistic/clarikagroup.csv
clari5.com,0,0,0,0:00:14,./statistic/clari5.csv
clarifai.com,92,232,5,0:03:53,./statistic/clarifai.csv
claravine.com,290,192,10,0:04:15,./statistic/claravine.csv
clarionuk.com,0,0,0,0:00:02,./statistic/clarionuk.csv
clarity-software.com,11,42,2,0:01:00,./statistic/clarity-software.csv
clarity-ventures.com,0,0,0,0:01:02,./statistic/clarity-ventures.csv
clarity.global,0,0,0,0:00:02,./statistic/clarity.csv
clarityvoice.com,0,0,0,0:00:03,./statistic/clarityvoice.csv
claritysoft.com,8,74,0,0:02:46,./statistic/claritysoft.csv
clarityqst.com,102,283,16,0:03:38,./statistic/clarityqst.csv
clay-construction.com,0,24,0,0:00:52,./statistic/clay-construction.csv
claspo.io,298,282,40,0:02:59,./statistic/claspo.csv
claromentis.com,89,217,3,0:03:50,./statistic/claromentis.csv
clavax.com,57,210,2,0:06:04,./statistic/clavax.csv
clearads.co.uk,15,5,0,0:00:16,./statistic/clearads.csv
clayhr.com,11,23,1,0:01:09,./statistic/clayhr.csv
cleancommit.io,255,135,41,0:02:58,./statistic/cleancommit.csv
clearbusinessoutcome.com,3,244,0,0:03:02,./statistic/clearbusinessoutcome.csv
cleardesign.co.uk,0,0,0,0:00:01,./statistic/cleardesign.csv
clearc2.com,4,26,0,0:01:05,./statistic/clearc2.csv
clearcode.cc,315,543,33,0:03:03,./statistic/clearcode.csv
clearcompany.com,451,322,28,0:03:08,./statistic/clearcompany.csv
clearleft.com,0,0,0,0:00:01,./statistic/clearleft.csv
clearpeople.com,72,100,3,0:03:10,./statistic/clearpeople.csv
clearedgemarketing.com,202,120,44,0:04:50,./statistic/clearedgemarketing.csv
clearlyip.com,54,247,8,0:05:10,./statistic/clearlyip.csv
clearpivot.com,13,0,0,0:00:03,./statistic/clearpivot.csv
clearspider.net,43,48,4,0:01:33,./statistic/clearspider.csv
clearscale.com,426,376,7,0:03:26,./statistic/clearscale.csv
clearwateragency.com.au,6,12,0,0:00:26,./statistic/clearwateragency.csv
clearwatersecurity.com,92,32,6,0:01:40,./statistic/clearwatersecurity.csv
cleartouch.in,3,221,2,0:04:24,./statistic/cleartouch.csv
cledara.com,199,172,11,0:05:00,./statistic/cledara.csv
cleverclipstudios.com,1,0,0,0:00:04,./statistic/cleverclipstudios.csv
clerkswell.com,1,5,0,0:00:12,./statistic/clerkswell.csv
cleeng.com,95,121,13,0:02:36,./statistic/cleeng.csv
cleverdigitalmarketing.ca,0,0,0,0:00:02,./statistic/cleverdigitalmarketing.csv
Cleverly.co,6,0,0,0:00:06,./statistic/Cleverly.csv
cleverconnect.com,16,185,5,0:03:07,./statistic/cleverconnect.csv
clevr.com,195,143,7,0:04:02,./statistic/clevr.csv
click.co.uk,0,0,0,0:00:05,./statistic/click.csv
clevry.com,4,0,0,0:00:04,./statistic/clevry.csv
clevy.io,1,17,1,0:00:30,./statistic/clevy.csv
clickatell.com,170,176,3,0:03:21,./statistic/clickatell.csv
clickdesk.com,0,0,0,0:00:02,./statistic/clickdesk.csv
clickheredigital.com,0,0,0,0:00:02,./statistic/clickheredigital.csv
clickify.com,83,19,11,0:00:55,./statistic/clickify.csv
clickintelligence.co.uk,42,485,3,0:05:30,./statistic/clickintelligence.csv
clickittech.com,0,0,0,0:00:05,./statistic/clickittech.csv
clickmatix.com.au,110,69,3,0:02:29,./statistic/clickmatix.csv
clickintelligence.com,28,523,1,0:03:41,./statistic/clickintelligence.csv
clickpointsoftware.com,87,152,5,0:05:59,./statistic/clickpointsoftware.csv
clicksandclients.com,67,75,8,0:02:33,./statistic/clicksandclients.csv
clickpost.ai,31,455,0,0:02:53,./statistic/clickpost.csv
clicktime.com,252,141,28,0:04:24,./statistic/clicktime.csv
clicksend.com,71,192,0,0:10:00,./statistic/clicksend.csv
clientary.com,0,0,0,0:00:01,./statistic/clientary.csv
clientfirstcg.com,0,0,0,0:00:02,./statistic/clientfirstcg.csv
clickx.io,361,192,15,0:03:21,./statistic/clickx.csv
clientjoy.io,267,291,30,0:05:58,./statistic/clientjoy.csv
clinchtalent.com,0,0,0,0:00:02,./statistic/clinchtalent.csv
climate.ai,1,0,0,0:00:04,./statistic/climate.csv
cliftonpf.co.uk,0,0,0,0:00:06,./statistic/cliftonpf.csv
cliexa.com,0,0,0,0:00:05,./statistic/cliexa.csv
clockshark.com,0,0,0,0:00:02,./statistic/clockshark.csv
clix.co,0,0,0,0:00:03,./statistic/clix.csv
clixmarketing.com,19,5,1,0:00:20,./statistic/clixmarketing.csv
clinictracker.com,91,133,10,0:03:19,./statistic/clinictracker.csv
clockworkit.co.uk,0,0,0,0:00:07,./statistic/clockworkit.csv
clootrack.com,39,9,1,0:00:18,./statistic/clootrack.csv
clockwork.ai,18,43,7,0:02:29,./statistic/clockwork.csv
clockwise.software,1104,174,70,0:04:27,./statistic/clockwise.csv
closedloop.com,0,0,0,0:00:02,./statistic/closedloop.csv
closereach.ca,0,0,0,0:00:04,./statistic/closereach.csv
closelyhq.com,97,76,4,0:01:58,./statistic/closelyhq.csv
closeloop.com,164,109,3,0:04:17,./statistic/closeloop.csv
cloudalize.com,0,0,0,0:00:03,./statistic/cloudalize.csv
cloud4good.com,74,200,7,0:02:58,./statistic/cloud4good.csv
cloudacademy.com,357,953,8,0:03:57,./statistic/cloudacademy.csv
cloudapper.ai,18,173,2,0:03:37,./statistic/cloudapper.csv
cloudblue.com,39,258,5,0:04:17,./statistic/cloudblue.csv
cloudbolt.io,69,338,2,0:05:25,./statistic/cloudbolt.csv
cloudassess.com,227,272,6,0:06:14,./statistic/cloudassess.csv
cloudbooking.com,0,0,0,0:00:04,./statistic/cloudbooking.csv
cloudcannon.com,43,26,6,0:00:48,./statistic/cloudcannon.csv
cloudcart.com,3,559,1,0:04:04,./statistic/cloudcart.csv
cloudcacheconsulting.com,4,118,1,0:05:21,./statistic/cloudcacheconsulting.csv
cloudcreations.com,0,0,0,0:00:02,./statistic/cloudcreations.csv
cloudcheckr.com,15,2,0,0:00:10,./statistic/cloudcheckr.csv
cloudcompliance.app,39,20,0,0:00:56,./statistic/cloudcompliance.csv
cloudcoach.com,57,162,5,0:03:48,./statistic/cloudcoach.csv
clouddirect.net,0,0,0,0:00:01,./statistic/clouddirect.csv
cloudficient.com,3,0,0,0:00:03,./statistic/cloudficient.csv
clouddefense.ai,115,169,5,0:04:30,./statistic/clouddefense.csv
cloudeagle.ai,265,138,18,0:06:01,./statistic/cloudeagle.csv
cloudguard.ai,0,0,0,0:00:02,./statistic/cloudguard.csv
cloudfirstgroup.com,0,7,0,0:00:23,./statistic/cloudfirstgroup.csv
cloudgeometry.io,44,31,1,0:01:50,./statistic/cloudgeometry.csv
cloudfuze.com,23,53,3,0:02:10,./statistic/cloudfuze.csv
cloudicagroup.com,0,0,0,0:00:02,./statistic/cloudicagroup.csv
cloudingo.com,4,9,0,0:00:25,./statistic/cloudingo.csv
cloudify.co,1595,213,14,0:03:05,./statistic/cloudify.csv
cloudian.com,369,186,135,0:04:31,./statistic/cloudian.csv
cloudlex.com,0,0,0,0:00:02,./statistic/cloudlex.csv
cloudinnovation.be,1,0,0,0:00:04,./statistic/cloudinnovation.csv
cloudkettle.com,6,1,1,0:00:04,./statistic/cloudkettle.csv
cloudlytics.com,128,205,4,0:03:43,./statistic/cloudlytics.csv
cloudm.io,2,1,0,0:00:03,./statistic/cloudm.csv
cloudnexa.com,10,10,0,0:00:20,./statistic/cloudnexa.csv
cloudmybiz.com,20,31,3,0:01:26,./statistic/cloudmybiz.csv
cloudmetic.com,19,43,1,0:01:45,./statistic/cloudmetic.csv
cloudoffix.com,2,30,1,0:00:59,./statistic/cloudoffix.csv
cloudpanel.io,123,262,19,0:02:25,./statistic/cloudpanel.csv
cloudns.net,64,730,6,0:02:55,./statistic/cloudns.csv
cloudnowtech.com,98,167,6,0:04:39,./statistic/cloudnowtech.csv
cloudrise.com,0,0,0,0:00:02,./statistic/cloudrise.csv
cloudsaver.com,0,0,0,0:00:03,./statistic/cloudsaver.csv
